Obra;Grupo Orçamentário;Cód. Estruturado;Cód. Item;Descrição Item;Unid.;Categoria; Qtde. Insumo ; Custo Insumo ; Total Orçado ;Tipo
OBR;Cabo flexivel 1.5 mm² 750V PVC amarelo;01120102506OBR;4836;Cabo flexivel PVC 750V amarelo 1,5 mm²;M;Elétrica - Fios e Cabos; 665,10 ; 1,07 ; 708,80 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC azul;01120102507OBR;4848;Cabo flexivel PVC 750V azul 2,5 mm²;M;Elétrica - Fios e Cabos; 206,78 ; 1,60 ; 331,25 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC preto;01120102508OBR;4889;Cabo flexivel PVC 750V preto 4,0 mm²;M;Elétrica - Fios e Cabos; 551,95 ; 2,51 ; 1.384,69 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC azul;01120102509OBR;4851;Cabo flexivel PVC 750V azul 4,0 mm²;M;Elétrica - Fios e Cabos; 436,19 ; 2,53 ; 1.102,46 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC verde;01120102510OBR;4904;Cabo flexivel PVC 750V verde 4,0 mm²;M;Elétrica - Fios e Cabos; 453,63 ; 2,53 ; 1.146,54 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC preto;01120102511OBR;4892;Cabo flexivel PVC 750V preto 6,0 mm²;M;Elétrica - Fios e Cabos; 132,59 ; 3,86 ; 511,49 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC verde;01120102512OBR;4906;Cabo flexivel PVC 750V verde 6,0 mm²;M;Elétrica - Fios e Cabos; 120,75 ; 3,95 ; 477,56 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC vermelho;01120102513OBR;4924;Cabo flexivel PVC 750V vermelho 4,0 mm²;M;Elétrica - Fios e Cabos; 115,76 ; 3,11 ; 360,38 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC vermelho;01120102514OBR;4926;Cabo flexivel PVC 750V vermelho 6,0 mm²;M;Elétrica - Fios e Cabos; 132,59 ; 3,52 ; 466,19 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC verde;01120102515OBR;4895;Cabo flexivel PVC 750V verde 1,5 mm²;M;Elétrica - Fios e Cabos; 46,34 ; 0,98 ; 45,20 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC preto;01120102601OBR;4886;Cabo flexivel PVC 750V preto 2,5 mm²;M;Elétrica - Fios e Cabos; 226,61 ; 1,65 ; 373,45 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC vermelho;01120102602OBR;4921;Cabo flexivel PVC 750V vermelho 2,5 mm²;M;Elétrica - Fios e Cabos; 19,84 ; 1,60 ; 31,78 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC verde;01120102603OBR;4901;Cabo flexivel PVC 750V verde 2,5 mm²;M;Elétrica - Fios e Cabos; 193,86 ; 1,60 ; 310,55 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC preto;01120102604OBR;4878;Cabo flexivel PVC 750V preto 1,5 mm²;M;Elétrica - Fios e Cabos; 357,35 ; 0,97 ; 345,98 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC azul;01120102605OBR;4842;Cabo flexivel PVC 750V azul 1,5 mm²;M;Elétrica - Fios e Cabos; 234,70 ; 0,97 ; 226,67 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC amarelo;01120102606OBR;4836;Cabo flexivel PVC 750V amarelo 1,5 mm²;M;Elétrica - Fios e Cabos; 665,10 ; 1,07 ; 708,80 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC azul;01120102607OBR;4848;Cabo flexivel PVC 750V azul 2,5 mm²;M;Elétrica - Fios e Cabos; 206,78 ; 1,60 ; 331,25 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC preto;01120102608OBR;4889;Cabo flexivel PVC 750V preto 4,0 mm²;M;Elétrica - Fios e Cabos; 551,95 ; 2,51 ; 1.384,69 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC azul;01120102609OBR;4851;Cabo flexivel PVC 750V azul 4,0 mm²;M;Elétrica - Fios e Cabos; 436,19 ; 2,53 ; 1.102,46 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC verde;01120102610OBR;4904;Cabo flexivel PVC 750V verde 4,0 mm²;M;Elétrica - Fios e Cabos; 453,63 ; 2,53 ; 1.146,54 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC preto;01120102611OBR;4892;Cabo flexivel PVC 750V preto 6,0 mm²;M;Elétrica - Fios e Cabos; 132,59 ; 3,86 ; 511,49 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC verde;01120102612OBR;4906;Cabo flexivel PVC 750V verde 6,0 mm²;M;Elétrica - Fios e Cabos; 120,75 ; 3,95 ; 477,56 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC vermelho;01120102613OBR;4924;Cabo flexivel PVC 750V vermelho 4,0 mm²;M;Elétrica - Fios e Cabos; 115,76 ; 3,11 ; 360,38 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC vermelho;01120102614OBR;4926;Cabo flexivel PVC 750V vermelho 6,0 mm²;M;Elétrica - Fios e Cabos; 132,59 ; 3,52 ; 466,19 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC verde;01120102615OBR;4895;Cabo flexivel PVC 750V verde 1,5 mm²;M;Elétrica - Fios e Cabos; 46,34 ; 0,98 ; 45,20 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC preto;01120102701OBR;4886;Cabo flexivel PVC 750V preto 2,5 mm²;M;Elétrica - Fios e Cabos; 226,61 ; 1,65 ; 373,45 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC vermelho;01120102702OBR;4921;Cabo flexivel PVC 750V vermelho 2,5 mm²;M;Elétrica - Fios e Cabos; 19,84 ; 1,60 ; 31,78 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC verde;01120102703OBR;4901;Cabo flexivel PVC 750V verde 2,5 mm²;M;Elétrica - Fios e Cabos; 193,86 ; 1,60 ; 310,55 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC preto;01120102704OBR;4878;Cabo flexivel PVC 750V preto 1,5 mm²;M;Elétrica - Fios e Cabos; 357,35 ; 0,97 ; 345,98 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC azul;01120102705OBR;4842;Cabo flexivel PVC 750V azul 1,5 mm²;M;Elétrica - Fios e Cabos; 234,70 ; 0,97 ; 226,67 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC amarelo;01120102706OBR;4836;Cabo flexivel PVC 750V amarelo 1,5 mm²;M;Elétrica - Fios e Cabos; 665,10 ; 1,07 ; 708,80 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC azul;01120102707OBR;4848;Cabo flexivel PVC 750V azul 2,5 mm²;M;Elétrica - Fios e Cabos; 206,78 ; 1,60 ; 331,25 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC preto;01120102708OBR;4889;Cabo flexivel PVC 750V preto 4,0 mm²;M;Elétrica - Fios e Cabos; 551,95 ; 2,51 ; 1.384,69 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC azul;01120102709OBR;4851;Cabo flexivel PVC 750V azul 4,0 mm²;M;Elétrica - Fios e Cabos; 436,19 ; 2,53 ; 1.102,46 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC verde;01120102710OBR;4904;Cabo flexivel PVC 750V verde 4,0 mm²;M;Elétrica - Fios e Cabos; 453,63 ; 2,53 ; 1.146,54 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC preto;01120102711OBR;4892;Cabo flexivel PVC 750V preto 6,0 mm²;M;Elétrica - Fios e Cabos; 132,59 ; 3,86 ; 511,49 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC verde;01120102712OBR;4906;Cabo flexivel PVC 750V verde 6,0 mm²;M;Elétrica - Fios e Cabos; 120,75 ; 3,95 ; 477,56 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC vermelho;01120102713OBR;4924;Cabo flexivel PVC 750V vermelho 4,0 mm²;M;Elétrica - Fios e Cabos; 115,76 ; 3,11 ; 360,38 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC vermelho;01120102714OBR;4926;Cabo flexivel PVC 750V vermelho 6,0 mm²;M;Elétrica - Fios e Cabos; 132,59 ; 3,52 ; 466,19 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC verde;01120102715OBR;4895;Cabo flexivel PVC 750V verde 1,5 mm²;M;Elétrica - Fios e Cabos; 46,34 ; 0,98 ; 45,20 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC preto;01120102801OBR;4886;Cabo flexivel PVC 750V preto 2,5 mm²;M;Elétrica - Fios e Cabos; 226,61 ; 1,65 ; 373,45 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC vermelho;01120102802OBR;4921;Cabo flexivel PVC 750V vermelho 2,5 mm²;M;Elétrica - Fios e Cabos; 19,84 ; 1,60 ; 31,78 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC verde;01120102803OBR;4901;Cabo flexivel PVC 750V verde 2,5 mm²;M;Elétrica - Fios e Cabos; 193,86 ; 1,60 ; 310,55 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC preto;01120102804OBR;4878;Cabo flexivel PVC 750V preto 1,5 mm²;M;Elétrica - Fios e Cabos; 357,35 ; 0,97 ; 345,98 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC azul;01120102805OBR;4842;Cabo flexivel PVC 750V azul 1,5 mm²;M;Elétrica - Fios e Cabos; 234,70 ; 0,97 ; 226,67 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC amarelo;01120102806OBR;4836;Cabo flexivel PVC 750V amarelo 1,5 mm²;M;Elétrica - Fios e Cabos; 665,10 ; 1,07 ; 708,80 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC azul;01120102807OBR;4848;Cabo flexivel PVC 750V azul 2,5 mm²;M;Elétrica - Fios e Cabos; 206,78 ; 1,60 ; 331,25 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC preto;01120102808OBR;4889;Cabo flexivel PVC 750V preto 4,0 mm²;M;Elétrica - Fios e Cabos; 551,95 ; 2,51 ; 1.384,69 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC azul;01120102809OBR;4851;Cabo flexivel PVC 750V azul 4,0 mm²;M;Elétrica - Fios e Cabos; 436,19 ; 2,53 ; 1.102,46 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC verde;01120102810OBR;4904;Cabo flexivel PVC 750V verde 4,0 mm²;M;Elétrica - Fios e Cabos; 453,63 ; 2,53 ; 1.146,54 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC preto;01120102811OBR;4892;Cabo flexivel PVC 750V preto 6,0 mm²;M;Elétrica - Fios e Cabos; 132,59 ; 3,86 ; 511,49 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC verde;01120102812OBR;4906;Cabo flexivel PVC 750V verde 6,0 mm²;M;Elétrica - Fios e Cabos; 120,75 ; 3,95 ; 477,56 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC vermelho;01120102813OBR;4924;Cabo flexivel PVC 750V vermelho 4,0 mm²;M;Elétrica - Fios e Cabos; 115,76 ; 3,11 ; 360,38 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC vermelho;01120102814OBR;4926;Cabo flexivel PVC 750V vermelho 6,0 mm²;M;Elétrica - Fios e Cabos; 132,59 ; 3,52 ; 466,19 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC verde;01120102815OBR;4895;Cabo flexivel PVC 750V verde 1,5 mm²;M;Elétrica - Fios e Cabos; 46,34 ; 0,98 ; 45,20 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC preto;01120102901OBR;4886;Cabo flexivel PVC 750V preto 2,5 mm²;M;Elétrica - Fios e Cabos; 688,30 ; 1,65 ; 1.134,28 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC vermelho;01120102902OBR;4921;Cabo flexivel PVC 750V vermelho 2,5 mm²;M;Elétrica - Fios e Cabos; 47,68 ; 1,60 ; 76,38 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC verde;01120102903OBR;4901;Cabo flexivel PVC 750V verde 2,5 mm²;M;Elétrica - Fios e Cabos; 275,11 ; 1,60 ; 440,71 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC azul;01120102904OBR;4848;Cabo flexivel PVC 750V azul 2,5 mm²;M;Elétrica - Fios e Cabos; 629,44 ; 1,60 ; 1.008,33 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC preto;01120102905OBR;4889;Cabo flexivel PVC 750V preto 4,0 mm²;M;Elétrica - Fios e Cabos; 72,46 ; 2,51 ; 181,78 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC azul;01120102906OBR;4851;Cabo flexivel PVC 750V azul 4,0 mm²;M;Elétrica - Fios e Cabos; 51,70 ; 2,53 ; 130,67 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC verde;01120102907OBR;4904;Cabo flexivel PVC 750V verde 4,0 mm²;M;Elétrica - Fios e Cabos; 51,94 ; 2,53 ; 131,28 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC preto;01120102908OBR;4892;Cabo flexivel PVC 750V preto 6,0 mm²;M;Elétrica - Fios e Cabos; 10,04 ; 3,86 ; 38,73 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC verde;01120102909OBR;4906;Cabo flexivel PVC 750V verde 6,0 mm²;M;Elétrica - Fios e Cabos; 9,84 ; 3,95 ; 38,92 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC amarelo;01120102910OBR;4838;Cabo flexivel PVC 750V amarelo 2,5 mm²;M;Elétrica - Fios e Cabos; 118,85 ; 1,65 ; 196,50 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC vermelho;01120102911OBR;4924;Cabo flexivel PVC 750V vermelho 4,0 mm²;M;Elétrica - Fios e Cabos; 29,66 ; 3,11 ; 92,34 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC branco;01120102912OBR;4868;Cabo flexivel PVC 750V branco 4,0 mm²;M;Elétrica - Fios e Cabos; 8,91 ; 3,10 ; 27,62 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC vermelho;01120102913OBR;4926;Cabo flexivel PVC 750V vermelho 6,0 mm²;M;Elétrica - Fios e Cabos; 10,04 ; 3,52 ; 35,30 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC preto;01120103001OBR;4886;Cabo flexivel PVC 750V preto 2,5 mm²;M;Elétrica - Fios e Cabos; 1.202,19 ; 1,65 ; 1.981,15 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC vermelho;01120103002OBR;4921;Cabo flexivel PVC 750V vermelho 2,5 mm²;M;Elétrica - Fios e Cabos; 27,87 ; 1,60 ; 44,65 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC branco;01120103003OBR;4865;Cabo flexivel PVC 750V branco 2,5 mm²;M;Elétrica - Fios e Cabos; 27,87 ; 1,67 ; 46,58 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC verde;01120103004OBR;4901;Cabo flexivel PVC 750V verde 2,5 mm²;M;Elétrica - Fios e Cabos; 641,07 ; 1,60 ; 1.026,96 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC azul;01120103005OBR;4848;Cabo flexivel PVC 750V azul 2,5 mm²;M;Elétrica - Fios e Cabos; 1.179,77 ; 1,60 ; 1.889,93 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC preto;01120103006OBR;4889;Cabo flexivel PVC 750V preto 4,0 mm²;M;Elétrica - Fios e Cabos; 573,17 ; 2,51 ; 1.437,93 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC azul;01120103007OBR;4851;Cabo flexivel PVC 750V azul 4,0 mm²;M;Elétrica - Fios e Cabos; 556,75 ; 2,53 ; 1.407,17 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC verde;01120103008OBR;4904;Cabo flexivel PVC 750V verde 4,0 mm²;M;Elétrica - Fios e Cabos; 472,82 ; 2,53 ; 1.195,04 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC amarelo;01120103009OBR;4838;Cabo flexivel PVC 750V amarelo 2,5 mm²;M;Elétrica - Fios e Cabos; 294,74 ; 1,65 ; 487,31 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC vermelho;01120103010OBR;4924;Cabo flexivel PVC 750V vermelho 4,0 mm²;M;Elétrica - Fios e Cabos; 12,97 ; 3,11 ; 40,38 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC branco;01120103011OBR;4868;Cabo flexivel PVC 750V branco 4,0 mm²;M;Elétrica - Fios e Cabos; 12,97 ; 3,10 ; 40,20 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC preto;01120103012OBR;4878;Cabo flexivel PVC 750V preto 1,5 mm²;M;Elétrica - Fios e Cabos; 129,68 ; 0,97 ; 125,55 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC azul;01120103013OBR;4842;Cabo flexivel PVC 750V azul 1,5 mm²;M;Elétrica - Fios e Cabos; 118,40 ; 0,97 ; 114,35 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC amarelo;01120103014OBR;4836;Cabo flexivel PVC 750V amarelo 1,5 mm²;M;Elétrica - Fios e Cabos; 16,46 ; 1,07 ; 17,54 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC preto;01120103015OBR;4892;Cabo flexivel PVC 750V preto 6,0 mm²;M;Elétrica - Fios e Cabos; 56,65 ; 3,86 ; 218,54 ;Geral
OBR;Cabo flexivel 16.0 mm² 750V PVC azul;01120103016OBR;4846;Cabo flexivel PVC 750V azul 16,0 mm²;M;Elétrica - Fios e Cabos; 38,74 ; 10,55 ; 408,58 ;Geral
OBR;Cabo flexivel 16.0 mm² 750V PVC preto;01120103017OBR;4883;Cabo flexivel PVC 750V preto 16,0 mm²;M;Elétrica - Fios e Cabos; 38,74 ; 10,55 ; 408,58 ;Geral
OBR;Cabo flexivel 16.0 mm² 750V PVC verde;01120103018OBR;4899;Cabo flexivel PVC 750V verde 16,0 mm²;M;Elétrica - Fios e Cabos; 38,74 ; 10,55 ; 408,58 ;Geral
OBR;Cabo flexivel 16.0 mm² 750V PVC vermelho;01120103019OBR;4920;Cabo flexivel PVC 750V vermelho 16,0 mm²;M;Elétrica - Fios e Cabos; 38,74 ; 11,91 ; 461,49 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC amarelo;01120103020OBR;4840;Cabo flexivel PVC 750V amarelo 4,0 mm²;M;Elétrica - Fios e Cabos; 61,16 ; 3,91 ; 239,14 ;Geral
OBR;Cabo flexivel 16.0 mm² 750V PVC branco;01120103021OBR;4863;Cabo flexivel PVC 750V branco 16,0 mm²;M;Elétrica - Fios e Cabos; 38,74 ; 11,96 ; 463,38 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC verde;01120103022OBR;4895;Cabo flexivel PVC 750V verde 1,5 mm²;M;Elétrica - Fios e Cabos; 30,33 ; 0,98 ; 29,58 ;Geral
OBR;Fitilho para amarracao - 50 m;01120105211OBR;8768;Fitilho para amarracao 50 m;UN;Ferramentas; 288,94 ; 16,92 ; 4.890,19 ;Geral
OBR;Cabo de cobre nu - 35 mm²;01120105401OBR;5097;Cabo de cobre nu 35,0 mm²;M;Elétrica - Fios e Cabos; 50,72 ; 20,08 ; 1.018,45 ;Geral
OBR;Cabo de cobre nu - 70.0 mm²;01120105504OBR;5101;Cabo de cobre nu 70,0 mm²;M;Elétrica - Fios e Cabos; 12,09 ; 63,03 ; 762,05 ;Geral
OBR;"Valvula esfera passagem plena alavanca (femea-femea) - 1.1/2""";01130100105OBR;3591;"Valvula esfera passagem plena alavanca femea-femea 1.1/2""";UN;Louças, Metais e Acessórios; 1,00 ; 135,99 ; 135,99 ;Geral
OBR;"Valvula esfera passagem plena alavanca (femea-femea) - 1""";01130100115OBR;3590;"Valvula esfera passagem plena alavanca femea-femea 1""";UN;Louças, Metais e Acessórios; 1,00 ; 60,09 ; 60,09 ;Geral
OBR;"Torneira de jardim curta sem canopla - 1/2"" - Padrao I";01130100120OBR;3749;"Torneira jardim metalica cromada curta 1/2""";UN;Louças, Metais e Acessórios; 5,00 ; 28,37 ; 141,87 ;Geral
OBR;"Torneira de jardim curta sem canopla - 1/2"" - Padrao I";01130100122OBR;3749;"Torneira jardim metalica cromada curta 1/2""";UN;Louças, Metais e Acessórios; 1,00 ; 28,37 ; 28,37 ;Geral
OBR;"Registro de pressao base - 25 mm (3/4"")";01130100204OBR;4456;"Registro de pressao base 25 mm 3/4""";UN;Louças, Metais e Acessórios; 2,00 ; 43,21 ; 86,41 ;Geral
OBR;"Registro de gaveta volante (bruto) - 25 mm (3/4"")";01130100214OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios; 32,00 ; 36,04 ; 1.153,15 ;Geral
OBR;"Torneira de jardim curta sem canopla - 1/2"" - Padrao I";01130100228OBR;3749;"Torneira jardim metalica cromada curta 1/2""";UN;Louças, Metais e Acessórios; 1,00 ; 28,37 ; 28,37 ;Geral
OBR;"Registro de pressao base - 25 mm (3/4"")";01130100302OBR;4456;"Registro de pressao base 25 mm 3/4""";UN;Louças, Metais e Acessórios; 2,00 ; 43,21 ; 86,41 ;Geral
OBR;"Registro de gaveta volante (bruto) - 25 mm (3/4"")";01130100310OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios; 31,00 ; 36,04 ; 1.117,12 ;Geral
OBR;"Registro de pressao base - 25 mm (3/4"")";01130100402OBR;4456;"Registro de pressao base 25 mm 3/4""";UN;Louças, Metais e Acessórios; 2,00 ; 43,21 ; 86,41 ;Geral
OBR;"Registro de gaveta volante (bruto) - 25 mm (3/4"")";01130100410OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios; 31,00 ; 36,04 ; 1.117,12 ;Geral
OBR;"Registro de pressao base - 25 mm (3/4"")";01130100502OBR;4456;"Registro de pressao base 25 mm 3/4""";UN;Louças, Metais e Acessórios; 2,00 ; 43,21 ; 86,41 ;Geral
OBR;"Registro de gaveta volante (bruto) - 25 mm (3/4"")";01130100510OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios; 31,00 ; 36,04 ; 1.117,12 ;Geral
OBR;"Registro de pressao base - 25 mm (3/4"")";01130100602OBR;4456;"Registro de pressao base 25 mm 3/4""";UN;Louças, Metais e Acessórios; 2,00 ; 43,21 ; 86,41 ;Geral
OBR;"Registro de gaveta volante (bruto) - 25 mm (3/4"")";01130100610OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios; 31,00 ; 36,04 ; 1.117,12 ;Geral
OBR;"Registro de pressao base - 25 mm (3/4"")";01130100702OBR;4456;"Registro de pressao base 25 mm 3/4""";UN;Louças, Metais e Acessórios; 2,00 ; 43,21 ; 86,41 ;Geral
OBR;"Registro de gaveta volante (bruto) - 25 mm (3/4"")";01130100712OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios; 31,00 ; 36,04 ; 1.117,12 ;Geral
OBR;"Registro de pressao base - 25 mm (3/4"")";01130100802OBR;4456;"Registro de pressao base 25 mm 3/4""";UN;Louças, Metais e Acessórios; 2,00 ; 43,21 ; 86,41 ;Geral
OBR;"Registro de gaveta volante (bruto) - 25 mm (3/4"")";01130100811OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios; 31,00 ; 36,04 ; 1.117,12 ;Geral
OBR;"Registro de pressao base - 25 mm (3/4"")";01130100902OBR;4456;"Registro de pressao base 25 mm 3/4""";UN;Louças, Metais e Acessórios; 2,00 ; 43,21 ; 86,41 ;Geral
OBR;"Registro de gaveta volante (bruto) - 25 mm (3/4"")";01130100912OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios; 31,00 ; 36,04 ; 1.117,12 ;Geral
OBR;"Registro de gaveta volante (bruto) - 25 mm (3/4"")";01130101008OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios; 5,00 ; 36,04 ; 180,18 ;Geral
OBR;"Valvula esfera passagem plena alavanca (femea-femea) - 1.1/2""";01130101111OBR;3591;"Valvula esfera passagem plena alavanca femea-femea 1.1/2""";UN;Louças, Metais e Acessórios; 7,00 ; 135,99 ; 951,93 ;Geral
OBR;"Valvula esfera passagem plena alavanca (femea-femea) - 1.1/4""";01130101128OBR;3592;"Valvula esfera passagem plena alavanca femea-femea 1.1/4""";UN;Louças, Metais e Acessórios; 2,00 ; 92,32 ; 184,64 ;Geral
OBR;"Valvula de retencao vertical - 1.1/4""";01130101130OBR;3646;"Valvula de retencao vertical 1.1/4""";UN;Louças, Metais e Acessórios; 2,00 ; 141,32 ; 282,65 ;Geral
OBR;"Registro de gaveta base - 25 mm (3/4"")";01130101205OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios; 17,00 ; 29,29 ; 497,86 ;Geral
OBR;"Base Misturador Monocomando 3/4""";01130101206OBR;10063;"Base Misturador Monocomando 3/4""";UN;Louças, Metais e Acessórios; 10,00 ; 440,91 ; 4.409,10 ;Geral
OBR;"Registro de gaveta base - 25 mm (3/4"")";01130101305OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios; 17,00 ; 29,29 ; 497,86 ;Geral
OBR;"Base Misturador Monocomando 3/4""";01130101306OBR;10063;"Base Misturador Monocomando 3/4""";UN;Louças, Metais e Acessórios; 10,00 ; 440,91 ; 4.409,10 ;Geral
OBR;"Registro de gaveta base - 25 mm (3/4"")";01130101405OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios; 17,00 ; 29,29 ; 497,86 ;Geral
OBR;"Base Misturador Monocomando 3/4""";01130101406OBR;10063;"Base Misturador Monocomando 3/4""";UN;Louças, Metais e Acessórios; 10,00 ; 440,91 ; 4.409,10 ;Geral
OBR;"Registro de gaveta base - 25 mm (3/4"")";01130101505OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios; 17,00 ; 29,29 ; 497,86 ;Geral
OBR;"Base Misturador Monocomando 3/4""";01130101506OBR;10063;"Base Misturador Monocomando 3/4""";UN;Louças, Metais e Acessórios; 10,00 ; 440,91 ; 4.409,10 ;Geral
OBR;"Registro de gaveta base - 25 mm (3/4"")";01130101605OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios; 17,00 ; 29,29 ; 497,86 ;Geral
OBR;"Base Misturador Monocomando 3/4""";01130101606OBR;10063;"Base Misturador Monocomando 3/4""";UN;Louças, Metais e Acessórios; 10,00 ; 440,91 ; 4.409,10 ;Geral
OBR;"Registro de gaveta base - 25 mm (3/4"")";01130101705OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios; 17,00 ; 29,29 ; 497,86 ;Geral
